,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
contig-2247000002,0.7054553,0.18254758,0.58372957,0.22452351,0.17042817,0.48850212,0.424361,0.671903,0.33659592,0.42685607,0.18422574,0.52482575,0.50603026,0.17065263,0.39748657,0.5822252,0.3361458,0.45460612,0.14209735,0.28522477,0.14928614,0.15226929,0.38646013,0.4515066,0.14285119,0.591518,0.20164867,0.16248392,0.5485668,0.45018187,0.574563,0.1589602,0.1538135,0.36538365,0.31288615,0.22686824,0.17420436,0.1287061,0.5156758,0.21587855,0.32857388,0.43602374,0.49963158,0.4422364,0.16165407,0.43003112,0.37547576,0.33423412,0.11774711,0.13899195,0.624334,0.13343462,0.40255216,0.31281254,0.12652415,0.21800897,0.13839765,0.21688832,0.1993613,0.13748263,0.15515529,0.23354496,0.16343932,0.3966941,0.18926631,0.414782,0.394117,0.50297195,0.122264884,0.44134128
contig-2254000009,0.7983379,0.11981674,0.5070156,0.085447654,0.089909665,0.38736486,0.43686688,0.51904905,0.1397046,0.22212861,0.08763201,0.4414978,0.620409,0.12821598,0.53722703,0.37382624,0.19666727,0.45127767,0.051385622,0.2513783,0.07234133,0.05258874,0.3022493,0.5237068,0.06723023,0.8586358,0.093031466,0.07312247,0.3370007,0.29485014,0.44985738,0.060252506,0.053857617,0.58100814,0.30253062,0.07708569,0.073787175,0.0630785,0.49213338,0.080169395,0.29555762,0.5299196,0.4110273,0.43963754,0.06329829,0.29149482,0.51227987,0.16532536,0.04090092,0.046170443,0.37779438,0.04636644,0.41631645,0.6209824,0.04429686,0.06335401,0.057272173,0.088366486,0.08929364,0.05025464,0.09370566,0.07300424,0.053025782,0.13745262,0.06899551,0.33485758,0.41552866,0.46923557,0.05190061,0.42161623
contig-22571000009,0.6559397,0.26682633,0.5923737,0.24910045,0.2835538,0.45978028,0.42256543,0.6698932,0.44814846,0.3962051,0.2680293,0.4329536,0.50560343,0.27780995,0.34292036,0.63120466,0.34098467,0.5213713,0.23129165,0.3475766,0.21990488,0.21164262,0.45822227,0.36923227,0.23937134,0.5172453,0.24579182,0.2304123,0.58158964,0.46541467,0.5448826,0.24146846,0.23417835,0.3426221,0.35798764,0.30960402,0.24568814,0.21858002,0.5380733,0.31623545,0.41366604,0.40284032,0.5178797,0.5511527,0.2718296,0.46917117,0.40359527,0.36948934,0.19813137,0.24804586,0.5298687,0.22186805,0.3737164,0.30516928,0.20914915,0.29681158,0.24542442,0.3185706,0.28871655,0.2432253,0.24964213,0.27509382,0.2601466,0.49667954,0.27426723,0.6193848,0.43074155,0.52191997,0.20728998,0.46026284
contig-22663000010,0.7026182,0.23126553,0.5484438,0.2217995,0.21397932,0.43908778,0.44285724,0.5403296,0.29813707,0.3357965,0.21715364,0.4230977,0.5395583,0.26232547,0.51731396,0.49347606,0.33295977,0.53040737,0.17874339,0.35658443,0.19682755,0.18503092,0.37488407,0.49323422,0.1875865,0.6600966,0.22100666,0.21339937,0.4073716,0.41470584,0.50218606,0.18940589,0.1750765,0.51181424,0.38844803,0.2134553,0.2091299,0.19272651,0.53871757,0.21627165,0.41047183,0.4942979,0.49825057,0.4517352,0.2018405,0.4074594,0.47982717,0.27959907,0.16001497,0.1692256,0.4589059,0.17018808,0.4304067,0.48888236,0.16338839,0.21027336,0.18503925,0.23872474,0.2133153,0.17477044,0.22339606,0.20730868,0.18123212,0.27569285,0.20384032,0.40672928,0.45848715,0.53561354,0.18352726,0.4397783
contig-2267000011,0.71758723,0.16473246,0.6188704,0.12680088,0.15283729,0.41547734,0.36578757,0.8214792,0.4328541,0.41800886,0.13254492,0.42930907,0.57977855,0.16357638,0.31700465,0.6991019,0.3053889,0.57125616,0.09957842,0.28135386,0.10366848,0.08391983,0.43824014,0.31074512,0.098019086,0.49298322,0.15027432,0.12665574,0.6444723,0.39675897,0.61364824,0.11332497,0.118308365,0.32063666,0.25354347,0.21955732,0.13046163,0.105006985,0.48528105,0.20022339,0.36022463,0.40882364,0.4904713,0.5408621,0.13926765,0.4539484,0.3329422,0.32074028,0.07575071,0.117851704,0.52020377,0.10876385,0.33174318,0.22008502,0.09117463,0.19438964,0.11680196,0.21109492,0.14733088,0.1146403,0.1298634,0.175616,0.12531038,0.43122584,0.13756503,0.58829,0.34364554,0.44420883,0.089823574,0.4464721
contig-22681000003,0.6863718,0.24729171,0.56100434,0.25148028,0.25149065,0.4609977,0.44143227,0.52496964,0.31299466,0.32400376,0.2477701,0.42713964,0.52570033,0.2543382,0.46335924,0.4641617,0.34342614,0.5069468,0.20166495,0.35302603,0.23420419,0.21364644,0.4299721,0.507074,0.2214843,0.6889464,0.26141268,0.23324792,0.4085112,0.41764736,0.48518953,0.2220679,0.20102233,0.44393227,0.41555464,0.24041872,0.2299637,0.22014661,0.54715914,0.25301445,0.4018915,0.48492658,0.5147219,0.44444603,0.20121615,0.4268806,0.49785778,0.29729396,0.18234026,0.18712994,0.46497327,0.18946104,0.46447122,0.49175683,0.18790445,0.23286746,0.21389471,0.2722228,0.23909403,0.211545,0.24643388,0.2328652,0.1996359,0.31185547,0.2374606,0.44609857,0.48683432,0.5520453,0.20705596,0.4506031
contig-22723000004,0.69863874,0.15871459,0.6175835,0.13864738,0.15553074,0.38507393,0.37927058,0.80894756,0.4440449,0.41538867,0.15800294,0.42222768,0.62319654,0.18083535,0.3520388,0.74019873,0.29305834,0.5463352,0.107214294,0.28039768,0.099977925,0.09263786,0.40269324,0.29821146,0.100521326,0.48974657,0.15825932,0.13045546,0.65684116,0.38459966,0.58120584,0.1383255,0.11507581,0.33197758,0.24945657,0.20871074,0.14268231,0.098130934,0.49466512,0.20145583,0.3951406,0.39346886,0.48501825,0.57849276,0.13752304,0.45010608,0.36629245,0.34105018,0.08555929,0.12737682,0.4757345,0.1078365,0.39886212,0.2294048,0.10554776,0.21449034,0.13019982,0.21525875,0.15744255,0.12362426,0.13652487,0.17143357,0.121602505,0.3996443,0.1427094,0.5764262,0.36253348,0.45901173,0.095557906,0.47593406
contig-22788000004,0.71883124,0.22038287,0.53187007,0.17283176,0.18942551,0.38938034,0.44287705,0.498555,0.21454798,0.32239676,0.19341858,0.37321627,0.5083916,0.23927939,0.4633686,0.44215488,0.25865617,0.5346266,0.14681418,0.29287708,0.15325914,0.15905324,0.30575055,0.46294868,0.15936697,0.7201702,0.17964067,0.1620485,0.39139718,0.3769811,0.44461212,0.15532859,0.15286522,0.60048217,0.42014074,0.16711375,0.14847393,0.1592713,0.5293761,0.18199351,0.43495142,0.5367746,0.48922274,0.52383006,0.17303552,0.38490757,0.5755388,0.24545464,0.12560408,0.14123715,0.351987,0.13739163,0.35167003,0.6455831,0.13336724,0.16792467,0.16685076,0.17739369,0.199776,0.14333595,0.21172743,0.16557269,0.15326548,0.24755625,0.15330516,0.3405559,0.4823906,0.49197128,0.15099476,0.41304123
contig-22845000004,0.6899571,0.21829967,0.5526458,0.18102683,0.18203555,0.43461078,0.42150533,0.5304319,0.24600661,0.33574238,0.18478599,0.43168578,0.4997536,0.24040683,0.4753876,0.42327604,0.30127245,0.47969556,0.1459293,0.33541727,0.16860239,0.15896466,0.3225004,0.48147738,0.17555308,0.6934146,0.19115621,0.16846462,0.4069611,0.4000423,0.48281497,0.1706867,0.16198371,0.5263345,0.42016643,0.18657804,0.1845184,0.16824812,0.54340976,0.19526006,0.38364634,0.5047259,0.4934596,0.47532704,0.17058268,0.38539603,0.5130946,0.26067472,0.13544387,0.13648266,0.41771254,0.14605364,0.4129103,0.53905964,0.14264087,0.18558994,0.1749311,0.2088431,0.20526396,0.16250783,0.20140338,0.18359156,0.14755636,0.25084785,0.16932707,0.35889485,0.47562203,0.51618725,0.15635642,0.41145504
contig-22850000007,0.7131232,0.1473317,0.6002185,0.093034185,0.13371761,0.39469966,0.343226,0.90995914,0.37071872,0.3525608,0.13590486,0.41275385,0.53639567,0.17135994,0.3603147,0.6352388,0.2690275,0.5320072,0.08919016,0.29327378,0.07088706,0.068165936,0.41251117,0.24782723,0.08351297,0.4961078,0.11300848,0.10158289,0.5935573,0.37852082,0.66106546,0.10649396,0.0998857,0.29831442,0.28190282,0.15316443,0.114967965,0.07846728,0.49233246,0.17605454,0.3380755,0.3904937,0.4588362,0.63594717,0.12527904,0.41545078,0.32814813,0.31575033,0.06298235,0.103754245,0.496257,0.08610357,0.3612895,0.24112776,0.078809656,0.16195543,0.10773546,0.17706817,0.13370238,0.08998201,0.12008352,0.13397726,0.1031069,0.49838483,0.1075703,0.62443525,0.34069768,0.43248516,0.07615996,0.47567612
contig-22851000000,0.758542,0.09311923,0.6271214,0.05142367,0.07954557,0.34225872,0.3323847,1.020697,0.3485186,0.37861297,0.0675065,0.4516307,0.6628267,0.10992725,0.28846171,0.7717327,0.20907767,0.54487157,0.035775445,0.2047889,0.033368405,0.027170466,0.3523751,0.20954181,0.040103465,0.4629242,0.06885386,0.052484,0.7822158,0.3169114,0.66141987,0.05125075,0.048711892,0.30479312,0.17652586,0.10482913,0.060036536,0.035728056,0.45062804,0.109777406,0.31523952,0.3689695,0.43664122,0.7106005,0.06882359,0.39597937,0.3058576,0.2849151,0.025214765,0.053311087,0.45808738,0.03687627,0.2849497,0.15556054,0.03502489,0.09869413,0.051907517,0.113121435,0.08774077,0.041534785,0.057205077,0.09478023,0.05403958,0.37895888,0.052492935,0.6262689,0.2909782,0.379604,0.032170326,0.43068445
contig-22863000010,0.6691922,0.23019168,0.60164165,0.19057555,0.21729957,0.44136962,0.40469402,0.7088093,0.4096305,0.39316878,0.20538327,0.42797655,0.5476796,0.22571822,0.34916705,0.62539685,0.32984966,0.5425539,0.16629338,0.29975548,0.16071838,0.14836325,0.42358592,0.35390556,0.16027062,0.5166141,0.20091674,0.19103193,0.5801802,0.4356553,0.5703678,0.18075815,0.17541605,0.34067023,0.32200783,0.2636178,0.20252047,0.15740965,0.5215988,0.25730023,0.3915605,0.40047428,0.5072883,0.5501507,0.20823286,0.46154463,0.3750531,0.36151963,0.14127143,0.176186,0.5341865,0.15999831,0.37010026,0.29406404,0.15794624,0.25190747,0.18547952,0.25779766,0.21928518,0.1792612,0.19157174,0.2290228,0.18384145,0.43431053,0.20106016,0.5496919,0.4084284,0.49297732,0.15455529,0.47265944
contig-229000001,0.70811963,0.26386616,0.5940204,0.21715577,0.22864673,0.45200014,0.4308024,0.59865856,0.32834876,0.41474676,0.21413118,0.4500189,0.5835738,0.24109507,0.4722639,0.54560274,0.4221941,0.610765,0.16232653,0.33167166,0.20032156,0.15959829,0.45790997,0.47309196,0.17825794,0.62874436,0.24744512,0.22968757,0.40829256,0.409649,0.5722722,0.19202814,0.18203355,0.40797645,0.37898812,0.21696328,0.21324864,0.17592618,0.53020394,0.23879318,0.40861592,0.43726614,0.50335145,0.44184977,0.19449633,0.43975475,0.423966,0.35962927,0.15549575,0.15950793,0.56408125,0.16143925,0.41326144,0.39063138,0.15069048,0.19805567,0.18237494,0.2207047,0.2107971,0.16577944,0.19170845,0.23811454,0.19177498,0.35230586,0.18259962,0.5004043,0.45550382,0.52463585,0.16090564,0.42172226
contig-23000010,1.3653661,0.0024510361,0.6863615,0.00034064212,0.0009732277,0.15270396,0.16660255,2.1376202,0.054850597,0.28036,0.00050103036,0.4773784,2.1351657,0.0020968372,0.30848628,1.4149584,0.098547444,1.2371805,8.9045374e-05,0.03767274,0.00013016807,3.0636318e-05,0.4276674,0.1544787,6.1629304e-05,0.57058924,0.0009110591,0.00043001465,0.45959252,0.052997068,1.1119521,0.00018416138,0.000102395534,0.24181074,0.013151097,0.0012696071,0.0005590545,6.997341e-05,0.25158492,0.0027948862,0.12409231,0.28682065,0.20035063,0.7283072,0.0003917642,0.16073006,0.097389966,0.0711561,2.396078e-05,0.00011419598,0.5977962,8.034383e-05,0.21845786,0.03562407,4.2437605e-05,0.00082875707,0.00012218206,0.0018842339,0.0004973367,8.844938e-05,0.00042489084,0.0021039748,0.00028844486,0.110176496,0.00022420753,0.6066979,0.06482508,0.17047079,4.51793e-05,0.5845912
contig-23049000011,0.7186682,0.20818244,0.53358436,0.15357408,0.17833893,0.403004,0.44589967,0.50295055,0.21747988,0.30727458,0.17272887,0.3885323,0.54490066,0.22103629,0.48655486,0.439736,0.24235706,0.50855935,0.12136476,0.29283574,0.13993792,0.13035291,0.34251538,0.50722045,0.14488782,0.72606707,0.17857768,0.14736894,0.36220872,0.37006727,0.44359004,0.1358109,0.13006115,0.5709404,0.37311786,0.14096698,0.14001751,0.13652591,0.53847146,0.16457361,0.3857796,0.48907042,0.47146535,0.47287565,0.14566399,0.37859958,0.55857277,0.23687276,0.10759481,0.111684375,0.39742887,0.11705628,0.3945636,0.60420597,0.11639639,0.13906415,0.14096086,0.16662243,0.16873422,0.12153242,0.19621073,0.14460242,0.1306034,0.24145113,0.13776052,0.35416391,0.4696824,0.5013362,0.12213555,0.41537866
contig-23120000007,0.7345917,0.21621731,0.5393474,0.14202061,0.1664228,0.4097516,0.43306208,0.500648,0.22513893,0.31714705,0.15765019,0.39799953,0.536242,0.23669836,0.51486856,0.42914814,0.27236596,0.5430522,0.11625429,0.2971874,0.13676153,0.11792247,0.31408173,0.49576455,0.14023967,0.73307985,0.17033488,0.15210588,0.35176444,0.3693402,0.47949785,0.1339173,0.12904343,0.61924857,0.4128043,0.13896519,0.13611402,0.13387392,0.5267086,0.1544795,0.4016369,0.5157071,0.47189468,0.46736616,0.15492772,0.36413893,0.54720783,0.22966312,0.11081064,0.10850464,0.402101,0.11273758,0.3694994,0.63199013,0.11110029,0.13298753,0.14766385,0.15543984,0.17799827,0.1225559,0.19245355,0.13655919,0.1307375,0.22034422,0.12559672,0.34128383,0.46705812,0.49955764,0.121867746,0.40311185
contig-23251000009,0.72857857,0.10098285,0.6433566,0.07875511,0.095613815,0.37219512,0.35067597,0.9485091,0.4750864,0.40866035,0.08189508,0.43735757,0.62601274,0.116233595,0.2738534,0.8118644,0.23882087,0.50194013,0.049495477,0.18578725,0.052864783,0.03732816,0.3500801,0.24209234,0.048023593,0.48031208,0.09502525,0.07186794,0.85234123,0.33984756,0.6260289,0.068720765,0.0690507,0.25895324,0.20092453,0.17090265,0.08030944,0.050618935,0.4348533,0.13197051,0.32013667,0.3633155,0.46097696,0.59491336,0.082726516,0.42406213,0.3102267,0.29350153,0.04028806,0.064220905,0.48295593,0.055902112,0.32179692,0.16900164,0.053180538,0.13926858,0.07001471,0.14932217,0.09871174,0.06747664,0.085376084,0.10877722,0.068780415,0.3790844,0.0765241,0.5645015,0.29448238,0.40167958,0.045661267,0.4692466
contig-2326000011,0.65899885,0.27097923,0.5904797,0.23147702,0.26340136,0.4439513,0.42676052,0.66856515,0.44772404,0.36139464,0.2544469,0.39817214,0.5096551,0.2948494,0.3777543,0.58874303,0.33216503,0.5361029,0.22913316,0.34410542,0.2121942,0.19982979,0.41580665,0.34631053,0.22160286,0.52720517,0.2250763,0.23342945,0.57212466,0.4532116,0.51492065,0.23963864,0.22890846,0.35114396,0.3694089,0.30353427,0.24683742,0.21506621,0.53453016,0.29175648,0.41712618,0.41756073,0.49820855,0.5769077,0.27153745,0.468191,0.42120582,0.3629365,0.19263369,0.23276734,0.48341835,0.22161335,0.4058392,0.33401918,0.20926288,0.28186387,0.24204613,0.3029034,0.26326835,0.23207882,0.248813,0.24849133,0.23535639,0.43739682,0.25565246,0.614174,0.44718087,0.5130973,0.21568842,0.45959297
contig-2330000005,0.7899164,0.13742581,0.5305692,0.1390544,0.10750071,0.3766418,0.46895236,0.53077507,0.17716683,0.27230012,0.10489504,0.529651,0.6387098,0.12760161,0.47105223,0.42408717,0.22291778,0.44994405,0.06397962,0.25628316,0.091650724,0.07498013,0.3341498,0.5801894,0.094567254,0.80767864,0.13659373,0.08196603,0.43024868,0.3019607,0.42734182,0.07184941,0.06883472,0.44795898,0.2866064,0.116204835,0.096324585,0.090669796,0.5048606,0.1112589,0.3390355,0.52356184,0.45142937,0.42881495,0.07649871,0.3305554,0.54851806,0.18411826,0.055061374,0.061415296,0.3414268,0.06899696,0.46191823,0.46426046,0.057302676,0.09582354,0.07485936,0.1383011,0.117136665,0.06757692,0.116818935,0.11933675,0.065564215,0.17388132,0.098799646,0.3818699,0.43394804,0.47209662,0.06790299,0.40498912
contig-23321000000,1.6877127,0.0006462631,0.47525752,0.00018571083,0.00020025155,0.08953401,0.3260719,0.96055925,0.0065799956,0.060355313,0.00017295772,0.33572423,2.2538757,0.00058693346,0.3730759,0.45219234,0.012097205,0.40592292,1.4066597e-05,0.019032478,3.4331686e-05,9.417489e-06,0.4163347,0.4616702,3.6834994e-05,1.8982813,0.0003314661,5.8291644e-05,0.42856506,0.015370722,0.33718315,2.7894584e-05,1.6808368e-05,0.349746,0.008212132,0.00015615197,0.0001040643,2.3603161e-05,0.3266495,0.00029547617,0.07233535,0.5034513,0.16358761,0.5175172,3.0636318e-05,0.050890084,0.7377029,0.013366494,2.622601e-06,8.940657e-06,0.10676934,1.4543428e-05,0.45451692,0.19721697,4.887569e-06,7.283422e-05,2.7060143e-05,0.00043978557,0.00015805902,1.1086402e-05,0.00013541259,0.0002989322,1.8358061e-05,0.0107726455,3.933829e-05,0.3477918,0.12357474,0.18804087,1.001353e-05,0.46830744
contig-23350000009,0.8138419,0.11306299,0.49981478,0.08280312,0.09255354,0.34788013,0.4291205,0.47509128,0.13479559,0.23238994,0.090062514,0.41006175,0.622154,0.1413595,0.5309453,0.3965663,0.1774413,0.50484586,0.058478575,0.24502487,0.0682284,0.061230075,0.2740141,0.5245786,0.0737771,0.8652005,0.09921771,0.07141075,0.32983094,0.27970055,0.40510106,0.06420659,0.059422716,0.69428307,0.3390428,0.07668509,0.0712821,0.06731304,0.50470746,0.09195763,0.34706944,0.5556398,0.42451462,0.48150054,0.07202613,0.29456052,0.5929221,0.13654724,0.044344872,0.049954288,0.295729,0.05093098,0.39285898,0.75484216,0.04856632,0.06871086,0.06272801,0.09366756,0.096913256,0.059064317,0.116734505,0.070495084,0.062774695,0.15167975,0.069266506,0.28815004,0.43063602,0.4453148,0.054555234,0.41150725
contig-23391000007,0.6521289,0.27426142,0.6003658,0.25333983,0.27123994,0.45667478,0.4214207,0.6545496,0.45015806,0.4176878,0.25648868,0.41119638,0.50222474,0.29019925,0.39867195,0.598101,0.39054507,0.55057013,0.22719835,0.3469076,0.23424937,0.20876957,0.416696,0.38520077,0.21786182,0.5216654,0.25966352,0.2589908,0.54524624,0.46230948,0.55067235,0.24855344,0.23864117,0.36874166,0.37704468,0.32000503,0.26250377,0.22690737,0.5323553,0.30481607,0.4319475,0.42626733,0.5193536,0.52748376,0.2672107,0.4729911,0.40920904,0.3803969,0.21218763,0.23275942,0.53529954,0.22378191,0.38945416,0.33384824,0.22717603,0.30835524,0.24994987,0.3055346,0.26269448,0.23903614,0.24993093,0.27671587,0.2521388,0.42050326,0.26407406,0.5089726,0.43795416,0.5281779,0.22343133,0.4577796
contig-23397000007,0.71542674,0.23805486,0.539169,0.19600645,0.20841639,0.4075954,0.4480753,0.5048542,0.22935316,0.32622424,0.21091847,0.42097893,0.52539307,0.23781016,0.4985304,0.4640141,0.27374578,0.5123625,0.15943903,0.337472,0.17593856,0.16998555,0.33721623,0.4927073,0.17916164,0.68293226,0.20997016,0.18346882,0.38302347,0.39132988,0.45560196,0.1657643,0.16406678,0.53035367,0.41211784,0.18647347,0.17243434,0.17472851,0.5367491,0.209171,0.415303,0.49485826,0.49480993,0.48870558,0.18712638,0.39397395,0.5344986,0.25120854,0.14823519,0.15286164,0.38459218,0.14862724,0.38879693,0.5974208,0.150996,0.19247174,0.17414388,0.2104369,0.20156088,0.16311653,0.22864947,0.18160868,0.16723478,0.2745008,0.18459214,0.38437682,0.48044068,0.50670725,0.15733613,0.42587498
contig-23406000009,0.691051,0.16565067,0.61285204,0.13208301,0.17416209,0.4159698,0.38913852,0.78949136,0.41476676,0.36574087,0.14331342,0.42926374,0.5677414,0.18598415,0.34856674,0.6636794,0.26796713,0.5645427,0.11527438,0.2585693,0.10561631,0.09094707,0.3953284,0.30103543,0.105272904,0.50245607,0.13898459,0.13026209,0.60787624,0.38609073,0.5917241,0.123441994,0.12260872,0.3038876,0.2939052,0.20377256,0.14159814,0.108823195,0.4995497,0.2088046,0.37948284,0.4079113,0.47311375,0.62256527,0.15528746,0.42706966,0.36156306,0.3064828,0.087203816,0.12385779,0.4883039,0.10718141,0.34425882,0.24987142,0.09825456,0.17729674,0.12970927,0.21016641,0.15997727,0.12021196,0.15684792,0.16612582,0.1331687,0.43613404,0.14474766,0.5448927,0.36687228,0.44952816,0.09502764,0.47900274
contig-2343000005,0.6987057,0.24594219,0.55469143,0.23387533,0.23362444,0.43391034,0.44654053,0.51671785,0.26266855,0.30685312,0.24020565,0.42191914,0.5181909,0.25007614,0.49282137,0.4469576,0.30557105,0.5012826,0.20097075,0.33905384,0.20808339,0.20264615,0.38736972,0.524632,0.2071617,0.7022972,0.23809244,0.20731032,0.38750127,0.4120138,0.45904037,0.19407454,0.18340273,0.44922346,0.4033599,0.22412136,0.21598585,0.21027945,0.5650831,0.24117468,0.40388355,0.48019835,0.5019888,0.45745513,0.193529,0.41163585,0.49552053,0.29247063,0.16776744,0.1742941,0.43241438,0.17179143,0.46223304,0.53927416,0.1756669,0.22351085,0.19663465,0.24935661,0.21906573,0.19152558,0.23408091,0.22004294,0.18371914,0.29077044,0.23272541,0.4292032,0.49172735,0.5444567,0.1926862,0.43575576
contig-23495000008,0.72056204,0.15000585,0.63551766,0.13391751,0.12765753,0.39637402,0.3900778,0.7988789,0.3859271,0.46847308,0.12065477,0.42276964,0.5824826,0.16790673,0.33070624,0.65766346,0.31353962,0.5711385,0.08746207,0.23523486,0.09134014,0.079391316,0.3225256,0.3220326,0.085039996,0.53592384,0.13948636,0.115644835,0.64774275,0.38582206,0.5837709,0.10757705,0.10458081,0.35015887,0.26516548,0.20606607,0.13186362,0.09104165,0.4773281,0.16849814,0.37706837,0.42330077,0.49042487,0.5523734,0.1301164,0.4322006,0.3615541,0.3225906,0.07323338,0.09476797,0.47261912,0.092097886,0.36677316,0.238802,0.092690885,0.20433779,0.10567422,0.1948215,0.14630415,0.101721704,0.11209997,0.16682231,0.100399815,0.3224369,0.122050405,0.4959976,0.37507844,0.4420044,0.08544175,0.4485182
